addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,mapx,mapy,mlevel,modifiedtime,sigungucode,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage,firstimage2,cpyrhtDivCd,tel,contentid_2,contenttypeid_2,title_2,createdtime_2,modifiedtime_2,homepage,areacode_2,sigungucode_2,lDongRegnCd_2,lDongSignguCd_2,lclsSystm1_2,lclsSystm2_2,lclsSystm3_2,cat1_2,cat2_2,cat3_2,addr1_2,addr2_2,zipcode_2,mapx_2,mapy_2,mlevel_2,overview,firstimage_2,firstimage2_2,cpyrhtDivCd_2,tel_2,telname,contentid_3,contenttypeid_3,usefee,infocenterculture,usetimeculture,restdateculture,parkingfee,parkingculture,chkcreditcardculture,chkbabycarriageculture,spendtime,accomcountculture,scale,chkpetculture,discountinfo,체험프로그램,예약안내,대관안내,한국어 안내서비스,소장품현황,사업내용,외국어 안내서비스,외국인 예약안내,입 장 료,주차요금,이용가능시설,화장실,관 람 료,한국어 안내서비스_2,외국인 체험가능 프로그램,시설이용료,예약안내_2,소장품현황_2
서울특별시 종로구 북촌로 52 (가회동),,1,A02,A0206,A02060100,130446,14,2.00711E+13,126.9852783,37.58154429,6,2.02503E+13,23,가회민화박물관,3056,11,110,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/90/3355090_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/90/3355090_image3_1.png,Type3,,130446,14,가회민화박물관,2.00711E+13,2.02503E+13,공식 홈페이지 http://www.gahoemuseum.org 네이버 블로그 https://blog.naver.com/dbs1769,1,23,11,110,VE,VE07,VE070100,A02,A0206,A02060100,서울특별시 종로구 북촌로 52 (가회동),,3056,126.9852783,37.58154429,6,"우리 겨레는 반만년이라는 유구한 세월 동안 외래문화를 수용하면서도 전통문화의 주체성과 독자성을 잘 지켜왔다. 그러나 오늘날 산업이 발달하고 생활양식이 급변하면서 우리의 전통문화는 점차 퇴색되어만 가고 있다. 이러한 시점에서 우리 민족의 전통유산인 민화를 체계적으로 연구하고 전시하여 훌륭한 문화유산을 느끼는 일은 매우 중요하다. 가회민화박물관은 우리의 소중한 문화유산을 일깨우기 위해 선조들의 삶과 지혜가 담겨 있는 민화와 부적을 좀 더 깊이 있게 연구하여 그 소중함을 일깨우고자 하는 데 설립 목적을 두고 있다. 2002년에 문을 연 가회민화박물관에서 전시하고 있는 민화는 우리의 삶과 닮아 있는 그림이며, 무병장수(無病長壽), 부귀다남(富貴多男), 부귀공명(富貴功名) 등 인간의 소박한 바람이 담겨 있다. 한편 벽사적 의미를 담고 있는 민화를 통해 사람들은 그려진 소재의 주술적인 힘이 여러 가지 재앙으로부터 보호해 주고 소원도 이루어준다고 믿었다.",http://tong.visitkorea.or.kr/cms/resource/90/3355090_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/90/3355090_image3_1.png,Type3,,,130446,14,"5,000원",02-741-0466,[관람시간] - 3월~11월 10:00~18:00 - 12월~2월 10:00~17:00 ※ 관람 시 종료 40분 전까지 입장 [체험시간] - 10:00~16:00 ※ 체험 시 종료 1시간 전까지 입장,매주 월요일,,불가능,없음,불가,,체험 가능 인원 20~25명,,,,나무패널 그리기 / 에코백 그리기 / 액자 그리기 / 텀블러 만들기 / 부채 그리기 등,,,,"700여 점의 민화 / 800점의 부적 / 150점의 전적류 / 100여 점의 무신도 / 기타 민속자료 150여 점 등 총 2,000여 점의 유물 소장",,,,,,,,,,,,,
서울특별시 성북구 성북로 102-11 (성북동),,1,A02,A0206,A02060500,130511,14,2.00405E+13,126.9973796,37.59367643,6,2.02501E+13,24,간송미술관(서울 보화각),2837,11,290,VE,VE07,VE070600,http://tong.visitkorea.or.kr/cms/resource/43/3464643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3464643_image3_1.jpg,Type3,,130511,14,간송미술관(서울 보화각),2.00405E+13,2.02501E+13,http://www.kansong.org,1,24,11,290,VE,VE07,VE070600,A02,A0206,A02060500,서울특별시 성북구 성북로 102-11 (성북동),,2837,126.9973796,37.59367643,6,"간송미술관은 우리나라 최초의 사립미술관으로, 간송 전형필 선생이 1938년 ‘보화각(?華閣)’이라는 이름으로 개관한 후 1966년 간송미술관으로 재편되었다. 보화각은 2019년 12월 30일 국가등록문화재로 지정되었다. 설립자 간송 전형필은 일제강점기, 식민 지배를 위해 의도적으로 평가절하되고 말살되어 가던 우리나라 문화의 우수성과 아름다움을 후세에도 널리 알리고자 우리나라를 대표할 만한 유물들을 연구하며 지켰다. 간송미술관은 국보 11점, 보물 22점 등을 보유하고 있다.",http://tong.visitkorea.or.kr/cms/resource/43/3464643_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/3464643_image3_1.jpg,Type3,,,130511,14,무료(보화각),02-744-7830 070-7774-2524,[관람시간] 10:00~18:00 [정기전시] - 춘계전시 4월 말~5월 초 - 추계전시 9월 말~10월 초 ※ 일정은 미술관 및 재단 사정에 의해 변동 가능하므로 홈페이지 참조 또는 전화 문의 요망 ※ 전시 관람은 사전 예약제로 운영,매주 월요일,,가능,없음,없음,,,,,,,,,도슨트 해설 가능,,,,,,,,,,,,,,
강원특별자치도 강릉시 사천면 중앙서로 62,,32,A02,A0206,A02060300,3539725,14,2.02509E+13,128.8433165,37.82455921,6,2.02509E+13,1,갈골한과체험전시관,25434,51,150,VE,VE07,VE070300,,,,,3539725,14,갈골한과체험전시관,2.02509E+13,2.02509E+13,www.galgol-sanja.com,32,1,51,150,VE,VE07,VE070300,A02,A0206,A02060300,강원특별자치도 강릉시 사천면 중앙서로 62,,25434,128.8433165,37.82455921,6,"갈골한과체험전시관은 전통 한과의 역사, 종류, 그리고 강릉지방의 한과 유래를 살펴 볼 수 있는 전시관과 직접 한과를 만들어 볼 수 있는 체험관으로 구성되어 있다. 이곳은 갈골 과줄마을에서 전래되어온 최봉석 명인의 제조기술을 보존하고 계승하기 위한정책 지원으로 정부와 강원도, 강릉시의 협조를 받아 우리 고유의 전통 먹거리를 계승하고 널리 홍보하기 위해 국내 최초로 설립되었다. 전통 식품 명인이며 강원도 무형 문화재 제23호[갈골 과즐] 기능 보유자인 최봉석을 비롯하여 갈골 마을에서 전래가 되어 온 제조 기술과 고유의 문화를 보존 전승하여 우리 고유의 전통 먹거리를 바르게 계승하고 널리 홍보하기 위하여 2005년에 강원도와 강릉시의 지원을 받아 갈골 한과 체험 전시관을 조성하고 2006년부터 주부와 학생들을 대상으로 체험 행사를 운영하고 있다. 전통 한과 바로 알기 교육 및 체험 활동이 연중 이루어지고 있다. 교육은 기초반·중급반·고급반으로 나누어져 있다. 전시 관람은 여름철(3~10월)에 09:30~18:00, 겨울철(11~2월)에 10:00~17:00까지이다. 갈골 한과 체험 전시관을 다녀간 관람객 수는 2013년에 약 3,000명, 2014년에 약 3,000명 정도이다.",,,,,,3539725,14,무료로 이용 가능,033-641-8200,예약시 운영,예약시 운영,,가능,,,,,,,,한과를 만들어 볼 수 있는 체험,전화,,,,,,,,,,,,,,,,
제주특별자치도 서귀포시 효돈순환로 441,,39,A02,A0206,A02060100,590415,14,2.00807E+13,126.6080904,33.27118196,6,2.02411E+13,3,감귤박물관,63605,50,130,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/30/3411130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3411130_image3_1.jpg,Type3,,590415,14,감귤박물관,2.00807E+13,2.02411E+13,culture.seogwipo.go.kr,39,3,50,130,VE,VE07,VE070100,A02,A0206,A02060100,제주특별자치도 서귀포시 효돈순환로 441,,63605,126.6080904,33.27118196,6,"서귀포 감귤 박물관은 제주 특산물인 감귤을 테마로 감귤의 세계를 한눈에 보고, 느끼고, 체험할 수 있도록 개관한 공립 전문 박물관이다. 감귤의 역사와 문화, 산업과 노동 현장을 엿볼 수 있는 의미 있는 전시 등을 통해 제주인의 삶의 모습을 반추해 볼 수 있다. 감귤의 발생, 역사와 종류, 재배방법 등을 다양한 패널과 영상으로 구성하고, 유리온실에는 전 세계 84 품종의 감귤류를 식재 전시하여 사계절 싱싱한 감귤(생과)을 감상할 수 있도록 조성되어 감귤에 관한 모든 것을 체험하고 배울 수 있는 곳이다.",http://tong.visitkorea.or.kr/cms/resource/30/3411130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3411130_image3_1.jpg,Type3,,,590415,14,"[개인]- 일반 1,500원- 청소년 1,000원-어린이 800원[단체(10인 이상)]- 일반 1,000원- 청소년 700원- 어린이 500원",064-760-6400~1,09:00~18:00 (입장마감 17:30),1월 1일 / 설·추석 연휴,무료,"가능 (소형 75대, 대형 15대, 전기차 3대)",없음,없음,약 1시간,,"감귤박물관 2,315㎡(지하1층, 지상2층), 세계감귤원 2,471㎡",,제주도민 50%,"감귤따기, 쿠키머핀, 감귤피자체험 ",,,,,,,,,,,,,,,,,
부산광역시 남구 우암로 84-1,,6,A02,A0206,A02060300,3008288,14,2.02309E+13,129.0813548,35.11848577,6,2.02504E+13,4,감만창의 문화촌,48543,26,290,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/61/3008261_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/3008261_image3_1.JPG,Type3,,3008288,14,감만창의 문화촌,2.02309E+13,2.02504E+13,https://www.bscf.or.kr/,6,4,26,290,VE,VE07,VE070300,A02,A0206,A02060300,부산광역시 남구 우암로 84-1,,48543,129.0813548,35.11848577,6,"부산문화재단에서 운영하고 있는 감만창의문화촌은 문화예술을 통해 지역의 문화적 재생을 꿈꾸고 시민과 예술가가 만나 함께 건강한 문화생태계를 만드는 복합문화공간으로써의 역할을 수행하고자 설립되었다. 감만창의문화촌은 폐교를 리모델링하여 개관한 곳으로 세종대왕동상, 운동장의 놀이시설, 교실복도 등 어릴 때 추억이 곳곳에 묻어나 있다. 운영사업으로는 예술적 상상력을 시민들과 공유하고 문화예술을 향유할 수 있는 공간활용 프로그램인 감만상상페스티벌, 감만상상데이 등 기획형 프로그램을 운영하고 있다.",http://tong.visitkorea.or.kr/cms/resource/61/3008261_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/61/3008261_image3_1.JPG,Type3,,,3008288,14,※ 공연 및 전시마다 상이하므로 자세한 사항은 전화문의 요망,051-745-7246,09:00~18:00,"매주 토요일, 일요일 / 공휴일",무료,가능,,,,,,,,,,,,,,,,,,,,,,,,,
충청북도 음성군 음성읍 생음대로 594,,33,A02,A0206,A02060200,987769,14,2.01003E+13,127.647039,36.95069312,6,2.02503E+13,6,감우재전승기념관,27685,43,770,VE,VE07,VE070200,http://tong.visitkorea.or.kr/cms/resource/25/3335425_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3335425_image3_1.JPG,Type3,,987769,14,감우재전승기념관,2.01003E+13,2.02503E+13,https://www.eumseong.go.kr/tour/,33,6,43,770,VE,VE07,VE070200,A02,A0206,A02060200,충청북도 음성군 음성읍 생음대로 594,,27685,127.647039,36.95069312,6,"감우재전승기념관은 무극전적국민관광지 안에 있는 기념관으로, 한국 전쟁 당시 국군이 첫 승리를 거둔 음성지구전투(동락리·무극리·감우재·부용산 일대의 전투)를 기념하기 위해 2003년 11월 개관하였다. 건물면적 348.38㎡의 지상 2층 건물로 음성지구전투 관련자료와 한국전쟁 당시의 전투장비 등 약 200점의 전시물을 수집·전시하고 있다. 1층 전시실에는 음성지구전투 상황을 보여주는 영상실과 한국전쟁의 참상을 시기 순으로 정리한 대형스크린, 타임비전 등이 있다. 2층 전시실에는 감우재전투상황 디오라마와 음성지구전투를 회고하는 매직비전이 설치되어 있으며 한국전쟁 당시 국군과 북한군의 병기류·복장류·보급품, 총탄에 맞아 깨진 감우재마을의 종, 생활도구를 비롯하여 당시의 생활상과 전쟁의 참상 등을 알 수 있는 여러 자료가 전시되어 있다.",http://tong.visitkorea.or.kr/cms/resource/25/3335425_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3335425_image3_1.JPG,Type3,,,987769,14,무료,043-871-5930,- 09:00~18:00 - 입장 마감 17:00,매주 월요일 / 1월 1일 / 설·추석 당일,무료,가능(소형 15대 / 대형 3대),없음,없음,,,,,,,,,,,,,,,,,,,,,,,
서울특별시 강남구 논현로131길 40 (논현동),,1,A02,A0206,A02060700,130373,14,2.00711E+13,127.0271209,37.51390012,6,2.02507E+13,1,강남문화원,6045,11,680,VE,VE09,VE090100,http://tong.visitkorea.or.kr/cms/resource/11/3507911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3507911_image3_1.jpg,Type1,,130373,14,강남문화원,2.00711E+13,2.02507E+13,www.sgnc.or.kr,1,1,11,680,VE,VE09,VE090100,A02,A0206,A02060700,서울특별시 강남구 논현로131길 40 (논현동),,6045,127.0271209,37.51390012,6,"강남문화원은 개원 이래 100여 문화강좌를 개설하고 미술, 서예, 독서, 생활수기, 전통예술제를 비롯한 각종 문화행사를 진행하고 있다. 지역의 역사적 사료를 발굴하여 계승, 보존하기 위한 역사 문화연구소를 운영하고, 문화 해설사를 양성하여 관내 초·중학교에서 강남의 역사 문화에 대한 인식을 고취하고 있다. 또한, 역량 있는 작가를 발굴하기 위해 매년 강남미술 대전, 강남 서예문인화 대전을 개최하고 있으며, 전통예술 경연 대회를 통하여 우리 문화를 보급하는데 앞장서고 있다. 미래의 버팀목이 될 청소년들의 문화적 가치를 함양시키기 위해 독서 대전, 한글서예, 역사문화교육, 전통문화예술 등 다양한 프로그램을 운영하고 있다. 부설로 운영되고 있는 강남국악예술단은 매년 창극을 활용한 정기공연과 문화예술의 소외계층인 어르신들을 경로당에 찾아가는 국악공연을 진행하면서 왕성한 활동을 하고 있다.",http://tong.visitkorea.or.kr/cms/resource/11/3507911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3507911_image3_1.jpg,Type1,,,130373,14,프로그램 별로 상이함,02-3454-1517~9,09:00~18:00,주말 / 법정공휴일,,가능,,,,,,,,문화강좌,,,,,,,,,,,,,,,,,
서울특별시 강동구 상암로 168 (천호동),,1,A02,A0206,A02060700,130376,14,2.00711E+13,127.1412346,37.5457707,6,2.02504E+13,2,강동문화원,5314,11,740,VE,VE09,VE090100,http://tong.visitkorea.or.kr/cms/resource/98/3476898_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3476898_image3_1.JPG,Type3,,130376,14,강동문화원,2.00711E+13,2.02504E+13,http://www.gdcc.or.kr,1,2,11,740,VE,VE09,VE090100,A02,A0206,A02060700,서울특별시 강동구 상암로 168 (천호동),,5314,127.1412346,37.5457707,6,"강동문화원은 1999년 강동구 지역 문화의 개발, 보급, 보존, 전승 및 선양을 위하여 설립되었다. 1999년 설립되어 그동안 운영이 미진하였으나 2005년 새로운 임원진 구성과 함께 강동구 일원 지표조사를 실시하는 등 활발한 활동을 하고 있다. 강동문화원은 많은 강동구민들을 위한 둔촌 백일장, 사생대회 및 작품전시회 또한 필하모닉 오케스트라와 혼성 중창단 등 다양한 문화활동을 진행하고 있으며, 사회배려계층을 위한 프로그램들과 서울 암사동 유적 관련 사업 등을 통해 지역 사회의 정서함양을 위한 노력을 하고 있다. 대표적인 문화강좌로는 고전 소설, 심리학 등 다양한 주제의 강의를 들을 수 있는 강동문화대학과 라인댄스가 있다.",http://tong.visitkorea.or.kr/cms/resource/98/3476898_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/98/3476898_image3_1.JPG,Type3,,,130376,14,프로그램별 상이,02-488-0386,평일 09:00~21:00 토요일 09:00~18:00,매주 일요일 / 법정공휴일 / 1월 1일 / 설·추석 연휴,,가능,없음,없음,,,,,,라인댄스 ,,,,,"1) 지역 고유문화의 계발 보급 보존 전승 및 선양<br />
2) 지역 문화행사의 개최<br />
3) 지역 전통문화의 국내 외 교류<br />
4) 지역 환경보존 등 지역 사회발전을 위한 문화 활동<br />
5) 정보화 육성에 필요한 사회 교육 문화활동<br />
6) 향토사의 조사 연구 및 사료의 수집 보존<br />
7) 지역 문화에 대한 자료의 수집 보존 및 보급<br />
8) 지역 문화에 대한 사회교육활동<br />
9) 지역 장학 사업<br />
10) 기타 지역 문화 발전에 기여할 수 있는 사업",,,,,,,,,,,,
서울특별시 강동구 구천면로 587 (상일동),,1,A02,A0206,A02060900,3536896,14,2.02509E+13,127.1638101,37.55129269,6,2.02509E+13,2,강동숲속도서관,5277,11,740,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/85/3536885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3536885_image3_1.jpg,Type3,,3536896,14,강동숲속도서관,2.02509E+13,2.02509E+13,공식 홈페이지 https://www.gdlibrary.or.kr/ss 공식 인스타그램 https://www.instagram.com/gd_forestlib,1,2,11,740,VE,VE09,VE090300,A02,A0206,A02060900,서울특별시 강동구 구천면로 587 (상일동),,5277,127.1638101,37.55129269,6,"자연과 미래, 사유와 상상이 만나는 공간 강동숲속도서관은 2025년 5월 14일 개관한 강동구의 구립도서관으로, 연면적 4,984.8㎡에 지하 1층부터 지상 3층까지 총 4층 규모로 조성되었다. 명일근린공원의 푸른 숲과 맞닿아 있는 도서관은 공간 그 자체로 쉼이 되는 ‘자연 속 도서관’을 지향한다. 도시에 살며 언제나 자연을 그리워하는 사람들은 바쁜 일상 속에서도 나무와 숲을 찾아 떠나고, 잠시라도 자연의 품 안에서 쉬고 싶어 한다. 강동숲속도서관은 바로 그 마음에 닿아 있어 도서관 어디에 머물러도 탁 트인 창으로 푸른 숲을 조망할 수 있다. 층고가 높고 중정과 같은 개방형 공간이 곳곳에 배치되어 있는 도서관은 마치 자연 속에 머무는 듯한 시원함과 안락함을 선사한다. 개방된 공간이 주는 여유로움은 머무는 이들에게 쾌적함과 깊은 사색의 시간을 안겨준다. 또한 과학을 특성화 주제로 삼아 다양한 독서문화 프로그램과 큐레이션을 운영하며, 어린이와 청소년들이 자유롭게 탐구하고 상상력을 키우며 성장할 수 있도록 돕는다. 특히 에는 생물학자 최재천 교수가 기증한 도서 1,200여 권이 전시되어 생명과학에 대한 깊이 있는 탐색의 기회를 제공한다.",http://tong.visitkorea.or.kr/cms/resource/85/3536885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3536885_image3_1.jpg,Type3,,,3536896,14,무료,02-428-1711,- 평일 09:00~18:00 - 주말 09:00~17:00,매주 화요일 / 법정공휴일,도서관 이용 시 1시간 무료 / 초과 5분당 250원,가능 (일반 22대 / 장애인차량 1대),,,,500명,,,,과학 특화 프로그램 / 독서문화 체험·강연 프로그램,,,,,,,,,,,,,,,,,
서울특별시 강동구 동남로 870 (상일동),,1,A02,A0206,A02060600,1750737,14,2.01211E+13,127.1574079,37.55113704,6,2.02501E+13,2,강동아트센터,5278,11,740,VE,VE06,VE060100,http://tong.visitkorea.or.kr/cms/resource/74/2030474_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2030474_image3_1.jpg,Type3,,1750737,14,강동아트센터,2.01211E+13,2.02501E+13,https://www.gdfac.or.kr/ https://blog.naver.com/gangdongfac https://www.instagram.com/gdfac_official/,1,2,11,740,VE,VE06,VE060100,A02,A0206,A02060600,서울특별시 강동구 동남로 870 (상일동),,5278,127.1574079,37.55113704,6,"강동아트센터는 강동구 명일근린공원 내에 위치한 전문 공연장으로 자연공원과 문화공간이 경계없이 조우하는 사용자 중심의 편안한 구조의 공연장이다. 객석수 850석 규모의 대극장(한강)은 오페라, 발레, 뮤지컬, 콘서트 등 다양한 장르의 공연을 위한 최첨단 시설을 갖추고 있다. 전위적이고 창조적인 공연이 가능한 250석 규모의 소극장(드림)은 첨단 메커니즘을 갖추고 있으며, 연출자의 의도에 따라 극장의 운영형태를 자유롭게 바꿀 수 있는 실험적인 극장이다. 또한, 전시를 위한 아트갤러리와 창작 공간 및 교육 프로그램을 위한 3곳의 스튜디오를 갖추고 있다",http://tong.visitkorea.or.kr/cms/resource/74/2030474_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2030474_image3_1.jpg,Type3,,,1750737,14,공연에 따라 다름,02-440-0500,공연에 따라 다름,공연에 따라 다름,,가능,가능,없음,공연에 따라 다름,,,,,,,,,,,,,,,,,,,,,,
강원특별자치도 강릉시 율곡로3139번길 24 (죽헌동),,32,A02,A0206,A02060100,129784,14,2.00711E+13,128.8796896,37.77919295,6,2.02509E+13,1,강릉 오죽헌·시립박물관,25465,51,150,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/38/3527138_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3527138_image3_1.jpg,Type1,,129784,14,강릉 오죽헌·시립박물관,2.00711E+13,2.02509E+13,http://www.gn.go.kr/museum/,32,1,51,150,VE,VE07,VE070100,A02,A0206,A02060100,강원특별자치도 강릉시 율곡로3139번길 24 (죽헌동),,25465,128.8796896,37.77919295,6,"조선시대의 대학자 율곡 이이와 관련하여 유명해진 강릉 지역의 대표적인 유적지인 오죽헌은 오죽헌과 강릉시립박물관으로 구분된다. 오죽헌은 조선초기의 건축물로 건축사적인 면에서 그 중요성을 인정받아 보물로 지정되었다. 이곳 오죽헌 몽룡실에서 율곡 이이가 태어났다. 경내에는 오죽헌을 비롯하여 문성사(文成祠), 사랑채, 어제각(御製閣), 율곡기념관 등이 있으며, 율곡기념관에는 사임당, 율곡, 매창, 옥산의 예술적 면모를 살펴볼 수 있는 유작들이 전시되어 있다. 1962년부터 현재까지 매년 율곡을 추모하는 대현 이율곡선생 제곡제를 봉행하고 있다. 시립박물관은 영동지방의 민속자료와 향토 유물을 수집·보관·연구·전시하며, 전통문화를 계승 발전시키고 사회교육 및 시민의 정서 함양에 기여하기 위한 취지로 설립되었다. 전시관은 영동지방에서 사용하던 생업도구와 의식주 관련 용품들이 전시된 향토민속관, 강릉지방에서 출토된 선사유물·불교유물·자기·전적·서화류가 전시된 역사문화관, 석조물과 영동지방의 묘제가 복원된 야외전시장으로 구분된다.",http://tong.visitkorea.or.kr/cms/resource/38/3527138_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/3527138_image3_1.jpg,Type1,,,129784,14,"[오죽헌·시립박물관]- 어른 : 개인 3,000원 / 단체 2,000원- 청소년·군인 : 개인 2,000원 / 단체 1,500원- 어린이 : 개인 1,000원 / 단체 500원※ 무료 : 만65세 이상 / 강릉 시민 본인 / 만 6세 이하 미취학 아동※ 단체 : 30명 이상",033-660-3301~8,매표시간 09:00~17:00 관람시간 09:00~18:00,"연중무휴(1월 1일/설날/추석 당일은 오죽헌만 개방, 실내 전시실 휴관)",무료,가능,,,,100명 이상,"부지 36,939㎡ / 연건축면적 3,804㎡ / 전시실 1,685㎡",,,,,,,,,,,,,,,,,,,,
강원특별자치도 강릉시 노암등길 37-1 (노암동),,32,A02,A0206,A02060900,3022375,14,2.0231E+13,128.8998722,37.74606384,6,2.02509E+13,1,강릉교육문화관,25592,51,150,VE,VE09,VE090300,http://tong.visitkorea.or.kr/cms/resource/91/3022291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3022291_image3_1.jpg,Type3,,3022375,14,강릉교육문화관,2.0231E+13,2.02509E+13,https://lib.gwe.go.kr/gnecc,32,1,51,150,VE,VE09,VE090300,A02,A0206,A02060900,강원특별자치도 강릉시 노암등길 37-1 (노암동),,25592,128.8998722,37.74606384,6,"강릉교육문화관은 시민들에게 교육 및 생활의 기본이 되는 다양한 정보를 온라인 및 도서를 통해 제공하고 있으며 특히 학생 및 시민들의 학습을 위한 열람실 및 도서 열람 및 대출 서비스를 제공하고 있다. 또한 시민들의 평생 학습을 촉진하기 위한 다양한 독서 독려와 학습 프로그램 운영, 독서 동아리 활동 등을 지원하고 있으며, 특히 움직이는 도서관을 통해 순회 문고 및 장애인 방문 대출 등의 질 높은 서비스를 제공하고 있다. 시설 현황으로는 1층에 관장실, 종합자료실, 어린이자료실, 행정지원과, 문헌정보과가 있고 2층에는 디지털자료실, 정보화교육장, 휴게실, 문화활동실, 강의실, 대입지원관실이 있으며 3층에는 학습실, 문화활동과, 회의실, 동아리실, 다목적실이 있다.",http://tong.visitkorea.or.kr/cms/resource/91/3022291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3022291_image3_1.jpg,Type3,,,3022375,14,무료※ 프로그램 별로 상이함으로 홈페이지 참조,033-640-9941,- 종합·어린이·디지털 자료실 09:00~18:00 - 열람실 08:00~23:00,매주 월요일 / 법정법휴일 / 임시 휴관일,,가능,,,,,,,,독서 동아리 / 독서 강좌 / 영어 강좌 / 미술 강좌 등,,,,,,,,,,,,,,,,,
강원특별자치도 강릉시 단오장길 1,(노암동),32,A02,A0206,A02061100,1722228,14,2.01209E+13,128.8950253,37.74818572,6,2.0251E+13,1,강릉단오제전수교육관,25586,51,150,VE,VE09,VE090400,http://tong.visitkorea.or.kr/cms/resource/67/3047867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3047867_image3_1.jpg,Type3,,1722228,14,강릉단오제전수교육관,2.01209E+13,2.0251E+13,강릉단오제전수교육관 https://www.gn.go.kr/dano,32,1,51,150,VE,VE09,VE090400,A02,A0206,A02061100,강원특별자치도 강릉시 단오장길 1,(노암동),25586,128.8950253,37.74818572,6,"단오제전수교육관은 2005년 11월 25일 유네스코 ‘인류구전 및 무형유산 걸작’으로 선정된 국가무형문화재 강릉단오제의 전승 활동과 일반인들에게 상시 단오제 관람, 전통문화교실 운영, 시민문화 공간으로 활용하기 위하여 건립되었다. 부지면적 6,408㎡, 연면적 2,163㎡으로 본관은 지하 1층, 지상 2층, 공연동은 지하 1층, 지상 2층 453석 규모이다. 본관동에는 강릉단오제 홍보전시실, 전수교육실, 강릉단오제위원회, 강릉단오제보존회 등이 있고, 공연동에는 기획공연 및 대관공연을 할 수 있다. 교육프로그램으로는 전통문화교실과 강릉단오제 역사 탐방이 있는데, 전통문화교실은 강릉시민을 대상으로 사물놀이, 장구, 피리, 태평소, 관노가면극, 모듬북, 한국무용, 강릉농악, 민요 8강좌가 운영되고 있다. 강릉단오제 역사 탐방은 강릉단오제의 문화유적을 답사하며 현장에서 해설을 통해 강릉단오제의 문화적 의미를 찾아가는 현장 체험 교육 프로그램이다.",http://tong.visitkorea.or.kr/cms/resource/67/3047867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3047867_image3_1.jpg,Type3,,,1722228,14,무료,033-660-3941~4,09:00~18:00,1월 1일 / 설날 / 추석 / 일요일,,가능 (소형 30대),,,약 1시간 내외,공연장 1동 453석,"- 부지면적 6,408㎡- 건축 연면적 4,115㎡ (지상 2층, 지하 1층)",,,전통문화교실 / 강릉단오제 역사문화탐방,,,,,,,,,,,,,,,,,
